indent,x_um,y_um,depth_nm,H_GPa,E_GPa,load_mN
135,70658.164,25475.232,62.27,9.0761,85.842,0.64631
135,70658.164,25475.232,64.06,9.0722,85.903,0.67968
135,70658.164,25475.232,65.85,9.0755,86.301,0.7155
135,70658.164,25475.232,67.64,9.0399,86.82,0.75127
135,70658.164,25475.232,69.43,9.0392,88.104,0.79261
135,70658.164,25475.232,71.22,9.0141,89.793,0.83588
135,70658.164,25475.232,73.01,8.9803,91.527,0.88
135,70658.164,25475.232,74.8,8.9232,92.951,0.92259
135,70658.164,25475.232,76.59,8.9354,94.887,0.97226
135,70658.164,25475.232,78.38,8.9628,96.848,1.02431
135,70658.164,25475.232,80.17,8.9362,98.263,1.0719
135,70658.164,25475.232,81.96,8.9646,100.297,1.12723
135,70658.164,25475.232,83.75,8.9788,102.305,1.18297
135,70658.164,25475.232,85.54,9.0437,104.763,1.24618
135,70658.164,25475.232,87.33,9.0138,106.258,1.29903
135,70658.164,25475.232,89.12,9.0616,108.325,1.36229
135,70658.164,25475.232,90.91,9.0928,109.825,1.42295
135,70658.164,25475.232,92.7,9.1254,111.098,1.48404
135,70658.164,25475.232,94.49,9.1844,112.221,1.54832
135,70658.164,25475.232,96.28,9.2428,113.015,1.61236
135,70658.164,25475.232,98.07,9.3011,113.621,1.6769
135,70658.164,25475.232,99.85,9.3937,114.367,1.74741
135,70658.164,25475.232,101.64,9.4048,108.891,1.77049
136,70658.164,25471.231,6.79,1.6352,52.345,0.00923
136,70658.164,25471.231,8.58,2.5818,76.25,0.01567
136,70658.164,25471.231,10.37,3.3307,81.306,0.0225
136,70658.164,25471.231,12.16,3.929,74.451,0.0293
136,70658.164,25471.231,13.95,4.5831,66.597,0.03689
136,70658.164,25471.231,15.74,5.2324,63.937,0.04588
136,70658.164,25471.231,17.53,5.8536,60.998,0.05529
136,70658.164,25471.231,19.32,5.9838,63.909,0.06557
136,70658.164,25471.231,21.11,6.1935,65.286,0.07688
136,70658.164,25471.231,22.9,6.4405,64.134,0.08804
136,70658.164,25471.231,24.69,6.7297,64.748,0.10164
136,70658.164,25471.231,26.48,6.7785,66.085,0.11525
136,70658.164,25471.231,28.27,6.8061,67.389,0.12967
136,70658.164,25471.231,30.06,6.9122,67.415,0.1445
136,70658.164,25471.231,31.85,7.038,67.287,0.16022
136,70658.164,25471.231,33.64,7.049,68.027,0.17665
136,70658.164,25471.231,35.43,7.0077,69.49,0.19425
136,70658.164,25471.231,37.21,7.1272,71.689,0.21612
136,70658.164,25471.231,39.0,7.1237,71.807,0.2342
136,70658.164,25471.231,40.79,7.2101,71.874,0.25442
136,70658.164,25471.231,42.58,7.286,71.941,0.27534
136,70658.164,25471.231,44.37,7.2835,72.088,0.29579
136,70658.164,25471.231,46.16,7.3371,72.621,0.31894
136,70658.164,25471.231,47.95,7.3729,72.494,0.34116
136,70658.164,25471.231,49.74,7.4224,72.418,0.36454
136,70658.164,25471.231,51.53,7.4591,72.501,0.38882
136,70658.164,25471.231,53.32,7.5136,73.569,0.41711
136,70658.164,25471.231,55.11,7.5366,75.156,0.44716
136,70658.164,25471.231,56.9,7.5091,76.612,0.47641
136,70658.164,25471.231,58.69,7.5272,78.139,0.50833
136,70658.164,25471.231,60.48,7.4999,79.385,0.53885
136,70658.164,25471.231,62.27,7.5123,80.935,0.57277
136,70658.164,25471.231,64.06,7.5436,82.603,0.60901
136,70658.164,25471.231,65.85,7.6061,84.222,0.64777
136,70658.164,25471.231,67.64,7.6746,85.844,0.68829
136,70658.164,25471.231,69.43,7.6653,86.873,0.72428
136,70658.164,25471.231,71.22,7.7284,88.577,0.76754
136,70658.164,25471.231,73.01,7.767,90.077,0.81024
136,70658.164,25471.231,74.8,7.882,91.937,0.86024
136,70658.164,25471.231,76.59,7.929,93.183,0.90544
136,70658.164,25471.231,78.38,8.0079,94.657,0.95511
136,70658.164,25471.231,80.17,8.1035,96.36,1.00854
136,70658.164,25471.231,81.96,8.1748,98.044,1.06207
136,70658.164,25471.231,83.75,8.243,99.813,1.11742
136,70658.164,25471.231,85.54,8.2947,101.541,1.17308
136,70658.164,25471.231,87.33,8.3632,103.365,1.23223
136,70658.164,25471.231,89.12,8.4546,105.31,1.29573
136,70658.164,25471.231,90.91,8.5457,107.006,1.36003
136,70658.164,25471.231,92.7,8.6041,107.975,1.41954
136,70658.164,25471.231,94.49,8.6725,108.599,1.47977
136,70658.164,25471.231,96.28,8.7722,109.079,1.54385
136,70658.164,25471.231,98.07,8.8847,108.659,1.60565
136,70658.164,25471.231,99.85,8.9505,109.286,1.67025
136,70658.164,25471.231,101.64,9.0631,109.784,1.74068
136,70658.164,25471.231,103.43,8.9822,108.819,1.78187
137,70658.164,25466.754,6.79,2.2022,76.806,0.01244
137,70658.164,25466.754,8.58,3.1016,91.302,0.01878
137,70658.164,25466.754,10.37,3.9219,78.165,0.02547
137,70658.164,25466.754,12.16,4.7025,68.024,0.03253
137,70658.164,25466.754,13.95,5.3952,65.088,0.0406
137,70658.164,25466.754,15.74,5.8777,68.034,0.0503
137,70658.164,25466.754,17.53,6.2325,69.864,0.06068
137,70658.164,25466.754,19.32,6.8672,67.222,0.07194
137,70658.164,25466.754,21.11,7.1052,68.154,0.08392
137,70658.164,25466.754,22.9,7.3626,69.593,0.09765
137,70658.164,25466.754,24.69,7.4602,71.267,0.1119
137,70658.164,25466.754,26.48,7.5146,71.559,0.12583
137,70658.164,25466.754,28.27,7.634,70.792,0.14015
137,70658.164,25466.754,30.06,7.7183,70.487,0.15542
137,70658.164,25466.754,31.85,7.696,71.659,0.17232
137,70658.164,25466.754,33.64,7.7637,73.444,0.19197
137,70658.164,25466.754,35.43,7.8766,73.913,0.21153
137,70658.164,25466.754,37.21,7.884,73.792,0.22983
137,70658.164,25466.754,39.0,7.9184,74.608,0.25084
137,70658.164,25466.754,40.79,7.8931,75.668,0.27235
137,70658.164,25466.754,42.58,7.9238,76.253,0.29482
137,70658.164,25466.754,44.37,7.9933,75.905,0.31702
137,70658.164,25466.754,46.16,8.0631,75.341,0.3395
137,70658.164,25466.754,47.95,8.1262,75.082,0.36329
137,70658.164,25466.754,49.74,8.0934,74.903,0.386
137,70658.164,25466.754,51.53,8.1458,75.849,0.41438
137,70658.164,25466.754,53.32,8.1315,76.701,0.44197
137,70658.164,25466.754,55.11,8.1189,77.785,0.47121
137,70658.164,25466.754,56.9,8.0586,78.586,0.49912
137,70658.164,25466.754,58.69,8.014,79.544,0.52873
137,70658.164,25466.754,60.48,7.9738,80.233,0.5584
137,70658.164,25466.754,62.27,7.9795,80.864,0.59031
137,70658.164,25466.754,64.06,7.9874,81.118,0.62187
137,70658.164,25466.754,65.85,7.9851,81.196,0.65323
137,70658.164,25466.754,67.64,8.021,81.593,0.68821
137,70658.164,25466.754,69.43,8.0296,82.039,0.72318
137,70658.164,25466.754,71.22,8.0344,82.747,0.76002
137,70658.164,25466.754,73.01,8.056,83.83,0.80031
137,70658.164,25466.754,74.8,8.0338,84.784,0.8389
137,70658.164,25466.754,76.59,8.0072,85.748,0.87819
137,70658.164,25466.754,78.38,7.9894,86.72,0.9189
137,70658.164,25466.754,80.17,7.9892,87.635,0.96139
137,70658.164,25466.754,81.96,8.0007,88.477,1.00534
137,70658.164,25466.754,83.75,7.9961,89.045,1.04787
137,70658.164,25466.754,85.54,7.9976,89.617,1.09179
137,70658.164,25466.754,87.33,8.0142,90.304,1.13846
137,70658.164,25466.754,89.12,8.0251,90.861,1.18507
137,70658.164,25466.754,90.91,8.0354,91.486,1.23306
137,70658.164,25466.754,92.7,8.041,92.034,1.28126
137,70658.164,25466.754,94.49,8.046,92.47,1.32971
137,70658.164,25466.754,96.28,8.0595,92.967,1.38029
137,70658.164,25466.754,98.07,8.0606,93.306,1.42979
137,70658.164,25466.754,99.85,8.0875,93.688,1.48303
137,70658.164,25466.754,101.64,8.0996,93.816,1.53411
137,70658.164,25466.754,103.43,7.9626,90.442,1.54533
138,70658.164,25462.754,10.37,2.0917,47.817,0.01405
138,70658.164,25462.754,12.16,2.1904,50.159,0.0172
138,70658.164,25462.754,13.95,2.2745,46.722,0.02046
138,70658.164,25462.754,15.74,2.4023,41.791,0.02412
138,70658.164,25462.754,17.53,2.3961,40.232,0.02831
138,70658.164,25462.754,19.32,2.3546,40.219,0.03299
138,70658.164,25462.754,21.11,2.3132,40.207,0.03766
138,70658.164,25462.754,22.9,2.2717,40.194,0.04234
138,70658.164,25462.754,24.69,2.2302,40.181,0.04702
138,70658.164,25462.754,26.48,2.1887,40.168,0.0517
138,70658.164,25462.754,28.27,2.1472,40.155,0.05637
138,70658.164,25462.754,30.06,2.1057,40.143,0.06105
138,70658.164,25462.754,31.85,2.0642,40.13,0.06573
138,70658.164,25462.754,33.64,2.0227,40.117,0.07041
138,70658.164,25462.754,35.43,1.9812,40.104,0.07509
138,70658.164,25462.754,37.21,1.9397,40.091,0.07976
138,70658.164,25462.754,39.0,1.8982,40.079,0.08444
138,70658.164,25462.754,40.79,1.8567,40.066,0.08912
138,70658.164,25462.754,42.58,1.9076,47.313,0.10181
138,70658.164,25462.754,44.37,2.034,52.136,0.11721
138,70658.164,25462.754,46.16,2.145,55.918,0.13265
138,70658.164,25462.754,47.95,2.2508,59.307,0.14882
138,70658.164,25462.754,49.74,2.3975,64.292,0.16932
138,70658.164,25462.754,51.53,2.6076,67.754,0.19419
138,70658.164,25462.754,53.32,2.7403,68.192,0.21427
138,70658.164,25462.754,55.11,2.9062,70.588,0.23911
138,70658.164,25462.754,56.9,3.0634,74.561,0.26636
138,70658.164,25462.754,58.69,3.2045,76.232,0.29233
138,70658.164,25462.754,60.48,3.3525,76.083,0.31849
138,70658.164,25462.754,62.27,3.5182,76.655,0.34796
138,70658.164,25462.754,64.06,3.661,78.205,0.37841
138,70658.164,25462.754,65.85,3.7502,79.054,0.40536
138,70658.164,25462.754,67.64,3.8589,79.214,0.4341
138,70658.164,25462.754,69.43,4.0166,77.027,0.46421
138,70658.164,25462.754,71.22,4.132,77.304,0.49586
138,70658.164,25462.754,73.01,4.1987,77.746,0.52491
138,70658.164,25462.754,74.8,4.2834,78.644,0.55752
138,70658.164,25462.754,76.59,4.3677,79.243,0.59072
138,70658.164,25462.754,78.38,4.4279,79.454,0.62194
138,70658.164,25462.754,80.17,4.4942,79.608,0.65462
138,70658.164,25462.754,81.96,4.5784,80.054,0.69091
138,70658.164,25462.754,83.75,4.6313,80.211,0.72431
138,70658.164,25462.754,85.54,4.6751,80.228,0.75729
138,70658.164,25462.754,87.33,4.7333,80.32,0.79298
138,70658.164,25462.754,89.12,4.7754,80.512,0.82812
138,70658.164,25462.754,90.91,4.8142,80.784,0.86403
138,70658.164,25462.754,92.7,4.8186,80.775,0.89567
138,70658.164,25462.754,94.49,4.8509,80.992,0.93226
138,70658.164,25462.754,96.28,4.8698,80.928,0.9669
138,70658.164,25462.754,98.07,4.8706,80.563,0.99859
138,70658.164,25462.754,99.85,4.8954,80.177,1.03402
138,70658.164,25462.754,101.64,4.9148,79.507,1.06801
138,70658.164,25462.754,103.43,4.8815,73.444,1.06955
139,70657.688,25465.23,5.0,4.3826,304.901,0.0251
139,70657.688,25465.23,6.79,6.9263,212.123,0.03893
139,70657.688,25465.23,8.58,9.5005,201.013,0.05471
139,70657.688,25465.23,10.37,12.074,198.547,0.07355
139,70657.688,25465.23,12.16,13.7288,198.596,0.0918
139,70657.688,25465.23,13.95,14.6751,207.547,0.11213
139,70657.688,25465.23,15.74,15.6603,196.922,0.13258
139,70657.688,25465.23,17.53,17.0908,186.806,0.15691
139,70657.688,25465.23,19.32,17.4118,182.314,0.17962
139,70657.688,25465.23,21.11,17.1789,181.245,0.20288
139,70657.688,25465.23,22.9,16.7031,180.837,0.22655
139,70657.688,25465.23,24.69,16.5457,178.984,0.25267
139,70657.688,25465.23,26.48,16.3313,173.305,0.27679
139,70657.688,25465.23,28.27,16.1657,168.186,0.30211
139,70657.688,25465.23,30.06,15.9085,164.499,0.3283
139,70657.688,25465.23,31.85,15.6907,161.279,0.35575
139,70657.688,25465.23,33.64,15.3146,156.111,0.37959
139,70657.688,25465.23,35.43,15.1796,151.925,0.40721
139,70657.688,25465.23,37.21,14.7089,147.094,0.42965
139,70657.688,25465.23,39.0,14.3347,143.882,0.45509
139,70657.688,25465.23,40.79,14.0091,141.422,0.4822
139,70657.688,25465.23,42.58,13.6923,139.165,0.50965
139,70657.688,25465.23,44.37,13.2736,136.276,0.53385
139,70657.688,25465.23,46.16,12.9197,133.69,0.55926
139,70657.688,25465.23,47.95,12.5445,131.239,0.58391
139,70657.688,25465.23,49.74,12.2236,129.086,0.60983
139,70657.688,25465.23,51.53,11.9573,127.183,0.63725
139,70657.688,25465.23,53.32,11.6563,125.006,0.66269
139,70657.688,25465.23,55.11,11.3837,122.799,0.68831
139,70657.688,25465.23,56.9,11.1194,120.78,0.71414
139,70657.688,25465.23,58.69,10.9178,119.377,0.74327
139,70657.688,25465.23,60.48,10.7169,118.385,0.77339
139,70657.688,25465.23,62.27,10.5557,118.054,0.80691
139,70657.688,25465.23,64.06,10.2776,117.233,0.83401
139,70657.688,25465.23,65.85,10.0211,116.84,0.86289
139,70657.688,25465.23,67.64,9.8081,117.121,0.89539
139,70657.688,25465.23,69.43,9.6376,118.068,0.93198
139,70657.688,25465.23,71.22,9.4498,118.889,0.96719
139,70657.688,25465.23,73.01,9.298,120.13,1.00575
139,70657.688,25465.23,74.8,9.1486,121.19,1.04396
139,70657.688,25465.23,76.59,9.0252,122.33,1.08424
139,70657.688,25465.23,78.38,8.929,123.342,1.12633
139,70657.688,25465.23,80.17,8.8079,124.324,1.16674
139,70657.688,25465.23,81.96,8.7478,125.579,1.2133
139,70657.688,25465.23,83.75,8.6859,126.602,1.25953
139,70657.688,25465.23,85.54,8.585,126.855,1.3001
139,70657.688,25465.23,87.33,8.5603,127.625,1.35005
139,70657.688,25465.23,89.12,8.5008,127.667,1.39463
139,70657.688,25465.23,90.91,8.4937,127.851,1.44581
139,70657.688,25465.23,92.7,8.4613,127.678,1.49363
139,70657.688,25465.23,94.49,8.4208,127.249,1.54009
139,70657.688,25465.23,96.28,8.3904,126.717,1.58779
139,70657.688,25465.23,98.07,8.366,126.288,1.63719
139,70657.688,25465.23,99.85,8.4004,126.063,1.69548
139,70657.688,25465.23,101.64,8.1929,121.188,1.70146
139,70657.688,25465.23,103.43,8.1376,111.99,1.70152
140,70657.688,25469.231,6.79,2.2386,59.71,0.0126
140,70657.688,25469.231,8.58,3.1965,85.933,0.01916
140,70657.688,25469.231,10.37,4.0623,81.501,0.0264
140,70657.688,25469.231,12.16,4.8686,75.844,0.03436
140,70657.688,25469.231,13.95,5.7259,71.949,0.04366
140,70657.688,25469.231,15.74,6.5375,71.455,0.0545
140,70657.688,25469.231,17.53,7.2485,71.374,0.0663
140,70657.688,25469.231,19.32,7.4207,77.076,0.07975
140,70657.688,25469.231,21.11,7.7701,79.452,0.09439
140,70657.688,25469.231,22.9,8.2295,78.37,0.10913
140,70657.688,25469.231,24.69,8.6246,79.738,0.12654
140,70657.688,25469.231,26.48,8.726,80.824,0.14326
140,70657.688,25469.231,28.27,8.863,83.761,0.1634
140,70657.688,25469.231,30.06,8.9733,86.255,0.18447
140,70657.688,25469.231,31.85,9.1307,86.594,0.20505
140,70657.688,25469.231,33.64,9.2636,86.777,0.22637
140,70657.688,25469.231,35.43,9.3575,87.778,0.24958
140,70657.688,25469.231,37.21,9.4302,88.975,0.27412
140,70657.688,25469.231,39.0,9.6237,89.505,0.30054
140,70657.688,25469.231,40.79,9.8202,89.196,0.32681
140,70657.688,25469.231,42.58,9.9489,88.56,0.35247
140,70657.688,25469.231,44.37,10.153,89.236,0.38323
140,70657.688,25469.231,46.16,10.0904,89.85,0.41075
140,70657.688,25469.231,47.95,10.076,91.374,0.44233
140,70657.688,25469.231,49.74,10.0582,92.26,0.47341
140,70657.688,25469.231,51.53,10.0966,92.89,0.50611
140,70657.688,25469.231,53.32,10.1483,93.245,0.53952
140,70657.688,25469.231,55.11,10.1307,93.31,0.57141
140,70657.688,25469.231,56.9,10.178,93.611,0.60666
140,70657.688,25469.231,58.69,10.1557,93.464,0.63953
140,70657.688,25469.231,60.48,10.2204,93.794,0.67748
140,70657.688,25469.231,62.27,10.2057,93.838,0.71305
140,70657.688,25469.231,64.06,10.2382,94.129,0.75202
140,70657.688,25469.231,65.85,10.2423,94.443,0.7912
140,70657.688,25469.231,67.64,10.2242,94.704,0.83034
140,70657.688,25469.231,69.43,10.2129,95.154,0.87152
140,70657.688,25469.231,71.22,10.1457,95.416,0.91051
140,70657.688,25469.231,73.01,10.0994,95.716,0.95128
140,70657.688,25469.231,74.8,10.0952,96.255,0.99601
140,70657.688,25469.231,76.59,10.0536,96.418,1.03802
140,70657.688,25469.231,78.38,10.0165,96.506,1.08061
140,70657.688,25469.231,80.17,10.0181,96.938,1.12794
140,70657.688,25469.231,81.96,9.9865,97.386,1.17456
140,70657.688,25469.231,83.75,9.9327,97.967,1.22155
140,70657.688,25469.231,85.54,9.8821,98.754,1.2708
140,70657.688,25469.231,87.33,9.8208,99.666,1.32097
140,70657.688,25469.231,89.12,9.7604,100.411,1.37098
140,70657.688,25469.231,90.91,9.7229,101.0,1.4224
140,70657.688,25469.231,92.7,9.6962,101.329,1.47387
140,70657.688,25469.231,94.49,9.6702,101.439,1.52475
140,70657.688,25469.231,96.28,9.6747,101.553,1.57898
140,70657.688,25469.231,98.07,9.6714,101.483,1.63221
140,70657.688,25469.231,99.85,9.6623,101.266,1.6846
140,70657.688,25469.231,101.64,9.6825,101.299,1.74236
140,70657.688,25469.231,103.43,9.5583,96.115,1.74499
141,70657.688,25473.231,6.79,2.2111,145.583,0.01276
141,70657.688,25473.231,8.58,3.0354,135.1,0.01913
141,70657.688,25473.231,10.37,3.7982,101.737,0.02601
141,70657.688,25473.231,12.16,4.5206,91.871,0.03419
141,70657.688,25473.231,13.95,5.2186,83.982,0.04325
141,70657.688,25473.231,15.74,5.7073,79.343,0.05239
141,70657.688,25473.231,17.53,6.5133,76.244,0.06451
141,70657.688,25473.231,19.32,6.77,80.553,0.07749
141,70657.688,25473.231,21.11,7.0987,81.623,0.09126
141,70657.688,25473.231,22.9,7.5293,78.794,0.10489
141,70657.688,25473.231,24.69,7.7811,77.418,0.11893
141,70657.688,25473.231,26.48,8.0622,77.672,0.13546
141,70657.688,25473.231,28.27,8.0337,79.172,0.15184
141,70657.688,25473.231,30.06,8.1427,81.225,0.17117
141,70657.688,25473.231,31.85,8.2995,80.599,0.18934
141,70657.688,25473.231,33.64,8.5459,80.083,0.20955
141,70657.688,25473.231,35.43,8.6076,80.742,0.23035
141,70657.688,25473.231,37.21,8.6316,82.774,0.25389
141,70657.688,25473.231,39.0,8.6883,83.894,0.27768
141,70657.688,25473.231,40.79,8.7356,84.076,0.30087
141,70657.688,25473.231,42.58,8.8297,84.174,0.32565
141,70657.688,25473.231,44.37,8.9151,84.623,0.35205
141,70657.688,25473.231,46.16,9.0096,85.121,0.37987
141,70657.688,25473.231,47.95,9.1088,85.259,0.40812
141,70657.688,25473.231,49.74,9.1904,85.696,0.43786
141,70657.688,25473.231,51.53,9.226,86.279,0.4681
141,70657.688,25473.231,53.32,9.2464,87.577,0.5011
141,70657.688,25473.231,55.11,9.2641,89.067,0.53585
141,70657.688,25473.231,56.9,9.1956,89.632,0.56654
141,70657.688,25473.231,58.69,9.2003,90.09,0.59989
141,70657.688,25473.231,60.48,9.199,90.186,0.63279
141,70657.688,25473.231,62.27,9.2625,90.349,0.66905
141,70657.688,25473.231,64.06,9.3563,90.424,0.70713
141,70657.688,25473.231,65.85,9.3867,90.146,0.74261
141,70657.688,25473.231,67.64,9.4387,90.182,0.78104
141,70657.688,25473.231,69.43,9.4457,90.51,0.82
141,70657.688,25473.231,71.22,9.3729,90.78,0.8562
141,70657.688,25473.231,73.01,9.3475,91.751,0.89846
141,70657.688,25473.231,74.8,9.2795,92.458,0.93839
141,70657.688,25473.231,76.59,9.2475,93.351,0.98179
141,70657.688,25473.231,78.38,9.2238,93.937,1.02506
141,70657.688,25473.231,80.17,9.1828,94.084,1.06598
141,70657.688,25473.231,81.96,9.1994,94.428,1.11212
141,70657.688,25473.231,83.75,9.1803,94.38,1.15489
141,70657.688,25473.231,85.54,9.1667,94.391,1.19907
141,70657.688,25473.231,87.33,9.1772,94.682,1.24733
141,70657.688,25473.231,89.12,9.1567,95.012,1.29466
141,70657.688,25473.231,90.91,9.1543,95.729,1.34667
141,70657.688,25473.231,92.7,9.1164,96.165,1.39518
141,70657.688,25473.231,94.49,9.0591,96.578,1.44267
141,70657.688,25473.231,96.28,9.0482,97.295,1.49687
141,70657.688,25473.231,98.07,9.021,97.736,1.54871
141,70657.688,25473.231,99.85,8.9938,98.064,1.60054
141,70657.688,25473.231,101.64,9.0168,98.642,1.65998
142,70657.688,25477.756,6.79,1.9474,47.023,0.01095
142,70657.688,25477.756,8.58,2.8931,72.76,0.01723
142,70657.688,25477.756,10.37,3.7801,78.184,0.02474
142,70657.688,25477.756,12.16,4.4977,75.412,0.03243
142,70657.688,25477.756,13.95,5.2373,70.423,0.04097
142,70657.688,25477.756,15.74,5.8183,67.127,0.04974
142,70657.688,25477.756,17.53,6.5348,65.387,0.06041
142,70657.688,25477.756,19.32,6.7409,68.744,0.07205
142,70657.688,25477.756,21.11,6.8106,73.103,0.08501
142,70657.688,25477.756,22.9,7.2175,74.031,0.09973
142,70657.688,25477.756,24.69,7.4414,74.67,0.1144
142,70657.688,25477.756,26.48,7.5189,77.121,0.13063
142,70657.688,25477.756,28.27,7.6967,79.683,0.14925
142,70657.688,25477.756,30.06,7.9971,79.368,0.1678
142,70657.688,25477.756,31.85,8.2483,78.182,0.18592
142,70657.688,25477.756,33.64,8.455,77.959,0.20568
142,70657.688,25477.756,35.43,8.6296,79.294,0.22847
142,70657.688,25477.756,37.21,8.5963,80.745,0.25025
142,70657.688,25477.756,39.0,8.6526,82.37,0.27461
142,70657.688,25477.756,40.79,8.7477,83.212,0.29951
142,70657.688,25477.756,42.58,8.8493,84.019,0.32568
142,70657.688,25477.756,44.37,8.8798,84.97,0.35213
142,70657.688,25477.756,46.16,8.9017,85.701,0.37904
142,70657.688,25477.756,47.95,9.0446,86.259,0.40918
142,70657.688,25477.756,49.74,9.1209,85.827,0.43667
142,70657.688,25477.756,51.53,9.245,85.456,0.46627
142,70657.688,25477.756,53.32,9.4215,85.488,0.49927
142,70657.688,25477.756,55.11,9.4391,85.556,0.52966
142,70657.688,25477.756,56.9,9.4404,86.233,0.56255
142,70657.688,25477.756,58.69,9.4002,87.246,0.59645
142,70657.688,25477.756,60.48,9.3693,88.381,0.63202
142,70657.688,25477.756,62.27,9.3034,89.258,0.66649
142,70657.688,25477.756,64.06,9.287,90.328,0.70428
142,70657.688,25477.756,65.85,9.2787,90.935,0.74164
142,70657.688,25477.756,67.64,9.2839,91.26,0.7794
142,70657.688,25477.756,69.43,9.3047,91.441,0.81815
142,70657.688,25477.756,71.22,9.3278,91.463,0.8573
142,70657.688,25477.756,73.01,9.3017,91.293,0.89419
142,70657.688,25477.756,74.8,9.3381,91.734,0.93777
142,70657.688,25477.756,76.59,9.3364,92.029,0.97981
142,70657.688,25477.756,78.38,9.3202,92.717,1.02407
142,70657.688,25477.756,80.17,9.2606,93.097,1.06524
142,70657.688,25477.756,81.96,9.2412,93.758,1.11097
142,70657.688,25477.756,83.75,9.2186,94.165,1.15606
142,70657.688,25477.756,85.54,9.1929,94.523,1.20155
142,70657.688,25477.756,87.33,9.1813,94.884,1.24884
142,70657.688,25477.756,89.12,9.1675,95.184,1.29651
142,70657.688,25477.756,90.91,9.1094,95.272,1.34039
142,70657.688,25477.756,92.7,9.1291,96.015,1.39517
142,70657.688,25477.756,94.49,9.0923,96.491,1.44484
