indent,x_um,y_um,depth_nm,H_GPa,E_GPa
19,68617.243,26755.487,18.85,6.2196,140.934
19,68617.243,26755.487,21.16,6.9454,162.3658
19,68617.243,26755.487,23.47,7.4583,154.7343
19,68617.243,26755.487,25.77,7.9744,142.6751
19,68617.243,26755.487,28.08,8.4381,142.1312
19,68617.243,26755.487,30.39,8.6697,149.872
19,68617.243,26755.487,32.7,8.6873,148.9433
19,68617.243,26755.487,35.01,8.9907,147.5948
19,68617.243,26755.487,37.31,8.6168,142.7776
19,68617.243,26755.487,39.62,9.0851,146.2922
19,68617.243,26755.487,41.93,9.031,143.6434
19,68617.243,26755.487,44.24,9.2875,140.5167
19,68617.243,26755.487,46.55,9.1104,137.1495
19,68617.243,26755.487,48.86,9.2863,138.2955
19,68617.243,26755.487,51.16,8.6344,132.8417
19,68617.243,26755.487,53.47,8.7243,133.4453
19,68617.243,26755.487,55.78,8.8578,134.7856
19,68617.243,26755.487,58.09,8.3151,130.3119
19,68617.243,26755.487,60.4,8.5523,133.7799
19,68617.243,26755.487,62.7,8.15,130.3398
19,68617.243,26755.487,65.01,8.0713,129.9836
19,68617.243,26755.487,67.32,7.9543,128.6308
19,68617.243,26755.487,69.63,7.9549,127.9989
19,68617.243,26755.487,71.94,7.9608,127.3151
19,68617.243,26755.487,74.25,7.7702,124.9007
19,68617.243,26755.487,76.55,7.7575,123.9396
19,68617.243,26755.487,78.86,7.4981,121.1672
19,68617.243,26755.487,81.17,7.3772,119.589
19,68617.243,26755.487,83.48,7.5377,120.6032
19,68617.243,26755.487,85.79,7.1924,117.3952
19,68617.243,26755.487,88.09,6.847,114.1872
19,68617.243,26755.487,90.4,7.0176,116.2682
19,68617.243,26755.487,92.71,6.8712,115.371
19,68617.243,26755.487,95.02,6.9267,116.7967
19,68617.243,26755.487,97.33,6.6741,114.6675
19,68617.243,26755.487,99.64,6.3967,111.9703
19,68617.243,26755.487,101.94,6.1051,108.9467
20,68617.243,26753.487,9.62,2.262,104.6005
20,68617.243,26753.487,11.92,2.5646,127.6392
20,68617.243,26753.487,14.23,2.62,119.821
20,68617.243,26753.487,16.54,2.7644,106.9643
20,68617.243,26753.487,18.85,2.861,100.5556
20,68617.243,26753.487,21.16,2.9076,101.469
20,68617.243,26753.487,23.47,2.8106,98.5646
20,68617.243,26753.487,25.77,2.802,94.5711
20,68617.243,26753.487,28.08,2.7905,96.6861
20,68617.243,26753.487,30.39,2.7116,97.4387
20,68617.243,26753.487,32.7,2.6783,94.7016
20,68617.243,26753.487,35.01,2.7292,92.6203
20,68617.243,26753.487,37.31,2.6812,92.5702
20,68617.243,26753.487,39.62,2.6274,93.3812
20,68617.243,26753.487,41.93,2.6207,93.7487
20,68617.243,26753.487,44.24,2.6051,92.3047
20,68617.243,26753.487,46.55,2.5023,89.6275
20,68617.243,26753.487,48.86,2.4998,90.0971
20,68617.243,26753.487,51.16,2.4834,89.8887
20,68617.243,26753.487,53.47,2.4193,88.8583
20,68617.243,26753.487,55.78,2.3772,88.1693
20,68617.243,26753.487,58.09,2.3447,88.3399
20,68617.243,26753.487,60.4,2.2892,88.1357
20,68617.243,26753.487,62.7,2.3104,89.6364
20,68617.243,26753.487,65.01,2.2859,89.6633
20,68617.243,26753.487,67.32,2.2368,88.7072
20,68617.243,26753.487,69.63,2.2273,88.4546
20,68617.243,26753.487,71.94,2.1981,87.679
20,68617.243,26753.487,74.25,2.1726,87.0412
20,68617.243,26753.487,76.55,2.1638,87.1015
20,68617.243,26753.487,78.86,2.134,86.6378
20,68617.243,26753.487,81.17,2.1287,86.9133
20,68617.243,26753.487,83.48,2.0879,86.3909
20,68617.243,26753.487,85.79,2.0753,86.4155
20,68617.243,26753.487,88.09,2.0452,85.8479
20,68617.243,26753.487,90.4,2.0515,86.1771
20,68617.243,26753.487,92.71,2.0248,85.6936
20,68617.243,26753.487,95.02,2.0075,85.3309
20,68617.243,26753.487,97.33,1.9991,85.1842
20,68617.243,26753.487,99.64,1.9819,84.6994
20,68617.243,26753.487,101.94,1.9192,81.7635
21,68584.239,26737.485,5.0,6.5178,121.4771
21,68584.239,26737.485,7.31,3.0628,94.6592
21,68584.239,26737.485,9.62,2.6515,94.1264
21,68584.239,26737.485,11.92,2.3322,91.9244
21,68584.239,26737.485,14.23,2.0435,86.6445
21,68584.239,26737.485,16.54,2.03,85.1015
21,68584.239,26737.485,18.85,2.0893,90.5973
21,68584.239,26737.485,21.16,2.1321,98.5436
21,68584.239,26737.485,23.47,2.1387,88.7
21,68584.239,26737.485,25.77,2.1767,89.4655
21,68584.239,26737.485,28.08,2.3186,97.7338
21,68584.239,26737.485,30.39,2.314,96.9017
21,68584.239,26737.485,32.7,2.4047,102.9422
21,68584.239,26737.485,35.01,2.4256,102.8907
21,68584.239,26737.485,37.31,2.4845,103.0092
21,68584.239,26737.485,39.62,2.4715,99.668
21,68584.239,26737.485,41.93,2.5579,100.8913
21,68584.239,26737.485,44.24,2.459,100.065
21,68584.239,26737.485,46.55,2.5335,101.7101
21,68584.239,26737.485,48.86,2.5405,99.946
21,68584.239,26737.485,51.16,2.5234,98.9839
21,68584.239,26737.485,53.47,2.5448,99.4025
21,68584.239,26737.485,55.78,2.5138,97.9258
21,68584.239,26737.485,58.09,2.5408,98.2349
21,68584.239,26737.485,60.4,2.5815,100.9191
21,68584.239,26737.485,62.7,2.5452,100.2642
21,68584.239,26737.485,65.01,2.55,99.5844
21,68584.239,26737.485,67.32,2.5282,98.1364
21,68584.239,26737.485,69.63,2.5473,97.3782
21,68584.239,26737.485,71.94,2.544,97.2445
21,68584.239,26737.485,74.25,2.6154,99.3052
21,68584.239,26737.485,76.55,2.5272,97.7127
21,68584.239,26737.485,78.86,2.6279,100.9815
21,68584.239,26737.485,81.17,2.5583,99.7355
21,68584.239,26737.485,83.48,2.5759,99.5853
21,68584.239,26737.485,85.79,2.5721,98.8357
21,68584.239,26737.485,88.09,2.588,98.3782
21,68584.239,26737.485,90.4,2.608,98.5667
21,68584.239,26737.485,92.71,2.6048,98.9068
21,68584.239,26737.485,95.02,2.5957,99.3492
21,68584.239,26737.485,97.33,2.619,100.6513
21,68584.239,26737.485,99.64,2.6221,100.8797
21,68584.239,26737.485,101.94,2.6009,93.411
22,68584.239,26735.484,16.54,1.2447,85.1224
22,68584.239,26735.484,18.85,1.2975,83.7399
22,68584.239,26735.484,21.16,1.3724,80.489
22,68584.239,26735.484,23.47,1.4815,80.4326
22,68584.239,26735.484,25.77,1.5907,80.3762
22,68584.239,26735.484,28.08,1.6405,80.3196
22,68584.239,26735.484,30.39,1.6897,80.2631
22,68584.239,26735.484,32.7,1.739,80.2066
22,68584.239,26735.484,35.01,1.7882,80.15
22,68584.239,26735.484,37.31,1.8374,80.0935
22,68584.239,26735.484,39.62,1.8866,80.037
22,68584.239,26735.484,41.93,1.8689,80.263
22,68584.239,26735.484,44.24,1.8562,80.312
22,68584.239,26735.484,46.55,1.8436,80.3609
22,68584.239,26735.484,48.86,1.8515,82.7672
22,68584.239,26735.484,51.16,1.798,83.2763
22,68584.239,26735.484,53.47,1.8214,85.7603
22,68584.239,26735.484,55.78,1.8374,86.9968
22,68584.239,26735.484,58.09,1.8915,87.9932
22,68584.239,26735.484,60.4,1.8563,86.4401
22,68584.239,26735.484,62.7,1.8755,86.6307
22,68584.239,26735.484,65.01,1.8819,87.4983
22,68584.239,26735.484,67.32,1.838,86.9877
22,68584.239,26735.484,69.63,1.8419,88.3875
22,68584.239,26735.484,71.94,1.7849,87.1173
22,68584.239,26735.484,74.25,1.7817,87.2293
22,68584.239,26735.484,76.55,1.7673,87.1398
22,68584.239,26735.484,78.86,1.7951,88.319
22,68584.239,26735.484,81.17,1.7631,87.6247
22,68584.239,26735.484,83.48,1.7957,89.3985
22,68584.239,26735.484,85.79,1.7973,90.2078
22,68584.239,26735.484,88.09,1.8021,91.3432
22,68584.239,26735.484,90.4,1.8367,94.2686
22,68584.239,26735.484,92.71,1.8545,96.5458
22,68584.239,26735.484,95.02,1.8498,97.1009
22,68584.239,26735.484,97.33,1.8376,97.4359
22,68584.239,26735.484,99.64,1.8516,98.6467
22,68584.239,26735.484,101.94,1.9019,101.0909
22,68584.239,26735.484,104.25,1.9193,101.047
23,68584.239,26733.484,7.31,2.7291,88.2786
23,68584.239,26733.484,9.62,2.4958,104.0673
23,68584.239,26733.484,11.92,2.1624,100.092
23,68584.239,26733.484,14.23,1.9987,95.8133
23,68584.239,26733.484,16.54,1.8987,86.5211
23,68584.239,26733.484,18.85,1.8716,82.4038
23,68584.239,26733.484,21.16,1.946,82.0633
23,68584.239,26733.484,23.47,1.9299,81.8945
23,68584.239,26733.484,25.77,1.9138,81.7258
23,68584.239,26733.484,28.08,1.8978,81.557
23,68584.239,26733.484,30.39,1.8817,81.3882
23,68584.239,26733.484,32.7,1.8656,81.2195
23,68584.239,26733.484,35.01,1.8496,81.0507
23,68584.239,26733.484,37.31,1.8335,80.8819
23,68584.239,26733.484,39.62,1.8174,80.7132
23,68584.239,26733.484,41.93,1.7711,81.1949
23,68584.239,26733.484,44.24,1.8095,83.609
23,68584.239,26733.484,46.55,1.7745,82.6544
23,68584.239,26733.484,48.86,1.7737,83.8367
23,68584.239,26733.484,51.16,1.7339,83.4162
23,68584.239,26733.484,53.47,1.7525,85.5916
23,68584.239,26733.484,55.78,1.7488,86.0258
23,68584.239,26733.484,58.09,1.7295,87.2968
23,68584.239,26733.484,60.4,1.762,89.3094
23,68584.239,26733.484,62.7,1.7483,88.591
23,68584.239,26733.484,65.01,1.742,87.3602
23,68584.239,26733.484,67.32,1.7309,86.7527
23,68584.239,26733.484,69.63,1.7242,86.8101
23,68584.239,26733.484,71.94,1.7277,87.7313
23,68584.239,26733.484,74.25,1.7258,88.3962
23,68584.239,26733.484,76.55,1.6968,88.1679
23,68584.239,26733.484,78.86,1.6938,89.6121
23,68584.239,26733.484,81.17,1.7033,91.867
23,68584.239,26733.484,83.48,1.6971,93.0951
23,68584.239,26733.484,85.79,1.6961,94.1515
23,68584.239,26733.484,88.09,1.6347,92.4097
23,68584.239,26733.484,90.4,1.7095,94.1009
23,68584.239,26733.484,92.71,1.7214,94.1612
23,68584.239,26733.484,95.02,1.7202,94.2477
23,68584.239,26733.484,97.33,1.7474,95.3657
23,68584.239,26733.484,99.64,1.7572,96.6853
23,68584.239,26733.484,101.94,1.7295,95.6533
24,68584.239,26731.484,5.0,16.9903,353.7091
24,68584.239,26731.484,7.31,8.5436,204.4376
24,68584.239,26731.484,9.62,8.6828,151.116
24,68584.239,26731.484,11.92,8.8058,133.992
24,68584.239,26731.484,14.23,9.1459,137.6432
24,68584.239,26731.484,16.54,9.8349,128.1245
24,68584.239,26731.484,18.85,9.9071,131.6947
24,68584.239,26731.484,21.16,10.2099,137.097
24,68584.239,26731.484,23.47,9.9186,137.5936
24,68584.239,26731.484,25.77,9.9584,134.3068
24,68584.239,26731.484,28.08,8.839,124.6361
24,68584.239,26731.484,30.39,9.1206,128.5171
24,68584.239,26731.484,32.7,9.1866,131.2248
24,68584.239,26731.484,35.01,9.1464,127.0988
24,68584.239,26731.484,37.31,8.9802,123.9472
24,68584.239,26731.484,39.62,9.153,128.7137
24,68584.239,26731.484,41.93,8.848,128.9415
24,68584.239,26731.484,44.24,8.8274,130.1673
24,68584.239,26731.484,46.55,8.5114,128.0841
24,68584.239,26731.484,48.86,8.5024,128.5982
24,68584.239,26731.484,51.16,8.7569,129.935
24,68584.239,26731.484,53.47,8.4023,125.9454
24,68584.239,26731.484,55.78,7.9916,121.7791
24,68584.239,26731.484,58.09,8.4183,124.4974
24,68584.239,26731.484,60.4,8.0442,121.5997
24,68584.239,26731.484,62.7,7.557,117.7551
24,68584.239,26731.484,65.01,7.5303,118.2836
24,68584.239,26731.484,67.32,7.6703,119.9505
24,68584.239,26731.484,69.63,7.2864,116.7105
24,68584.239,26731.484,71.94,7.2647,117.2504
24,68584.239,26731.484,74.25,7.321,119.041
24,68584.239,26731.484,76.55,7.3544,121.339
24,68584.239,26731.484,78.86,7.0231,118.5123
24,68584.239,26731.484,81.17,6.6489,115.1092
24,68584.239,26731.484,83.48,6.2746,111.7062
24,68584.239,26731.484,85.79,6.5267,116.6793
24,68584.239,26731.484,88.09,6.3024,114.9097
24,68584.239,26731.484,90.4,6.4121,117.5963
24,68584.239,26731.484,92.71,6.1527,115.2715
24,68584.239,26731.484,95.02,5.8934,112.9467
24,68584.239,26731.484,97.33,5.7354,111.8588
24,68584.239,26731.484,99.64,5.9795,117.0948
24,68584.239,26731.484,101.94,5.7822,114.9587
24,68584.239,26731.484,104.25,5.5461,112.084
25,68581.238,26729.484,5.0,6.9283,151.8213
25,68581.238,26729.484,7.31,4.0706,144.797
25,68581.238,26729.484,9.62,4.2672,123.409
25,68581.238,26729.484,11.92,4.691,104.349
25,68581.238,26729.484,14.23,5.2407,95.6566
25,68581.238,26729.484,16.54,5.3958,102.8954
25,68581.238,26729.484,18.85,5.9486,101.748
25,68581.238,26729.484,21.16,6.349,100.9693
25,68581.238,26729.484,23.47,6.5155,103.8851
25,68581.238,26729.484,25.77,6.6774,110.688
25,68581.238,26729.484,28.08,7.2369,113.0588
25,68581.238,26729.484,30.39,7.3471,111.3426
25,68581.238,26729.484,32.7,7.2833,112.6209
25,68581.238,26729.484,35.01,7.1183,117.1197
25,68581.238,26729.484,37.31,7.4894,121.1341
25,68581.238,26729.484,39.62,7.4349,117.9661
25,68581.238,26729.484,41.93,7.3414,117.1535
25,68581.238,26729.484,44.24,7.4474,119.2563
25,68581.238,26729.484,46.55,7.7161,119.4125
25,68581.238,26729.484,48.86,7.4249,115.7264
25,68581.238,26729.484,51.16,7.6738,118.3819
25,68581.238,26729.484,53.47,7.7006,120.6532
25,68581.238,26729.484,55.78,7.6287,120.0647
25,68581.238,26729.484,58.09,7.9395,122.3508
25,68581.238,26729.484,60.4,7.6456,119.9243
25,68581.238,26729.484,62.7,7.6717,120.914
25,68581.238,26729.484,65.01,7.7951,122.3636
25,68581.238,26729.484,67.32,7.6174,121.0382
25,68581.238,26729.484,69.63,7.7432,122.4527
25,68581.238,26729.484,71.94,7.8892,123.7126
25,68581.238,26729.484,74.25,7.9408,123.3635
25,68581.238,26729.484,76.55,7.8088,121.428
25,68581.238,26729.484,78.86,7.5914,119.226
25,68581.238,26729.484,81.17,7.9758,123.1798
25,68581.238,26729.484,83.48,7.9066,123.6724
25,68581.238,26729.484,85.79,7.7922,123.663
25,68581.238,26729.484,88.09,7.4744,121.068
25,68581.238,26729.484,90.4,7.6999,123.5045
